parentEventID,eventID,island,locality,eventDate,maximumDepthInMeters,decimalLatitude,decimalLongitude,georeferenceProtocol,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,geodeticDatum,verbatimCoordinateSystem,Country,countryCode
BR:PELD-ILOC:Stpauls_rocks_Boia_2012,BR:PELD-ILOC:Stpauls_rocks_Boia_2012_2711,São Pedro e São Paulo,Bóia,2012,33,0.97447,-29.346554,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Boia_2012,BR:PELD-ILOC:Stpauls_rocks_Boia_2012_2712,São Pedro e São Paulo,Bóia,2012,33,0.97447,-29.346554,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Boia_2012,BR:PELD-ILOC:Stpauls_rocks_Boia_2012_2713,São Pedro e São Paulo,Bóia,2012,33,0.97447,-29.346554,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Boia_2012,BR:PELD-ILOC:Stpauls_rocks_Boia_2012_2714,São Pedro e São Paulo,Bóia,2012,32,0.97447,-29.346554,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Boia_2012,BR:PELD-ILOC:Stpauls_rocks_Boia_2012_2715,São Pedro e São Paulo,Bóia,2012,32,0.97447,-29.346554,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Boia_2012,BR:PELD-ILOC:Stpauls_rocks_Boia_2012_2716,São Pedro e São Paulo,Bóia,2012,32,0.97447,-29.346554,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Boia_2012,BR:PELD-ILOC:Stpauls_rocks_Boia_2012_2717,São Pedro e São Paulo,Bóia,2012,32,0.97447,-29.346554,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Boia_2012,BR:PELD-ILOC:Stpauls_rocks_Boia_2012_2718,São Pedro e São Paulo,Bóia,2012,32,0.97447,-29.346554,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Boia_2012,BR:PELD-ILOC:Stpauls_rocks_Boia_2012_2720,São Pedro e São Paulo,Bóia,2012,32,0.97447,-29.346554,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2012,BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2012_2721,São Pedro e São Paulo,Cabeço Tartaruga,2012,21,0.915946,-29.345511,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2012,BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2012_2722,São Pedro e São Paulo,Cabeço Tartaruga,2012,21,0.915946,-29.345511,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2012,BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2012_2723,São Pedro e São Paulo,Cabeço Tartaruga,2012,24,0.915946,-29.345511,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2012,BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2012_2724,São Pedro e São Paulo,Cabeço Tartaruga,2012,24,0.915946,-29.345511,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2012,BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2012_2725,São Pedro e São Paulo,Cabeço Tartaruga,2012,24,0.915946,-29.345511,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2726,São Pedro e São Paulo,Enseada,2012,7,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2727,São Pedro e São Paulo,Enseada,2012,7,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2728,São Pedro e São Paulo,Enseada,2012,7,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2729,São Pedro e São Paulo,Enseada,2012,7,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2731,São Pedro e São Paulo,Enseada,2012,7,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2732,São Pedro e São Paulo,Enseada,2012,7,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2733,São Pedro e São Paulo,Enseada,2012,12,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2734,São Pedro e São Paulo,Enseada,2012,9.6,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2735,São Pedro e São Paulo,Enseada,2012,8,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2736,São Pedro e São Paulo,Enseada,2012,6,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2737,São Pedro e São Paulo,Enseada,2012,22,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2738,São Pedro e São Paulo,Enseada,2012,22,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2739,São Pedro e São Paulo,Enseada,2012,24,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2740,São Pedro e São Paulo,Enseada,2012,22,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2742,São Pedro e São Paulo,Enseada,2012,25,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2743,São Pedro e São Paulo,Enseada,2012,25,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2744,São Pedro e São Paulo,Enseada,2012,25,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2745,São Pedro e São Paulo,Enseada,2012,25,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2746,São Pedro e São Paulo,Enseada,2012,25,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2747,São Pedro e São Paulo,Enseada,2012,25,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2748,São Pedro e São Paulo,Enseada,2012,25,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2749,São Pedro e São Paulo,Enseada,2012,25,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2750,São Pedro e São Paulo,Enseada,2012,25,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2751,São Pedro e São Paulo,Enseada,2012,25,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2753,São Pedro e São Paulo,Enseada,2012,25,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2754,São Pedro e São Paulo,Enseada,2012,50,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2755,São Pedro e São Paulo,Enseada,2012,40,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2756,São Pedro e São Paulo,Enseada,2012,40,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2757,São Pedro e São Paulo,Enseada,2012,40,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2758,São Pedro e São Paulo,Enseada,2012,40,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2759,São Pedro e São Paulo,Enseada,2012,40,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2760,São Pedro e São Paulo,Enseada,2012,40,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2012,BR:PELD-ILOC:Stpauls_rocks_Enseada_2012_2761,São Pedro e São Paulo,Enseada,2012,40,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
