eventID,occurrenceID,measurementValue,analyzedBy,measurementType,measurementeUnity
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q6LDI_2016_unica_T1_Q6,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q6LDI_2016_unica_T1_Q6_occ_3341,4.651162791,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q6LDI_2016_unica_T1_Q6,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q6LDI_2016_unica_T1_Q6_occ_3342,2.325581395,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q7LDI_2016_unica_T1_Q7,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q7LDI_2016_unica_T1_Q7_occ_3343,4.651162791,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q7LDI_2016_unica_T1_Q7,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q7LDI_2016_unica_T1_Q7_occ_3344,44.18604651,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q7LDI_2016_unica_T1_Q7,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q7LDI_2016_unica_T1_Q7_occ_3345,4.651162791,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q7LDI_2016_unica_T1_Q7,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q7LDI_2016_unica_T1_Q7_occ_3346,34.88372093,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q7LDI_2016_unica_T1_Q7,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q7LDI_2016_unica_T1_Q7_occ_3347,2.325581395,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q7LDI_2016_unica_T1_Q7,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q7LDI_2016_unica_T1_Q7_occ_3348,2.325581395,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q7LDI_2016_unica_T1_Q7,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q7LDI_2016_unica_T1_Q7_occ_3349,6.976744186,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q8LDI_2016_unica_T1_Q8,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q8LDI_2016_unica_T1_Q8_occ_3350,56.41025642,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q8LDI_2016_unica_T1_Q8,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q8LDI_2016_unica_T1_Q8_occ_3351,25.64102564,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q8LDI_2016_unica_T1_Q8,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q8LDI_2016_unica_T1_Q8_occ_3352,2.564102564,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q8LDI_2016_unica_T1_Q8,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q8LDI_2016_unica_T1_Q8_occ_3353,12.82051282,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q8LDI_2016_unica_T1_Q8,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q8LDI_2016_unica_T1_Q8_occ_3354,2.564102564,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q9LDI_2016_unica_T1_Q9,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q9LDI_2016_unica_T1_Q9_occ_3355,6.818181818,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q9LDI_2016_unica_T1_Q9,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q9LDI_2016_unica_T1_Q9_occ_3356,56.81818182,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q9LDI_2016_unica_T1_Q9,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q9LDI_2016_unica_T1_Q9_occ_3357,2.272727273,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q9LDI_2016_unica_T1_Q9,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q9LDI_2016_unica_T1_Q9_occ_3358,27.27272727,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q9LDI_2016_unica_T1_Q9,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT1Q9LDI_2016_unica_T1_Q9_occ_3359,6.818181818,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q10LDI_2016_unica_T2_Q10,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q10LDI_2016_unica_T2_Q10_occ_3360,2.173913043,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q10LDI_2016_unica_T2_Q10,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q10LDI_2016_unica_T2_Q10_occ_3361,30.434782607000002,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q10LDI_2016_unica_T2_Q10,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q10LDI_2016_unica_T2_Q10_occ_3362,10.86956522,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q10LDI_2016_unica_T2_Q10,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q10LDI_2016_unica_T2_Q10_occ_3363,19.56521739,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q10LDI_2016_unica_T2_Q10,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q10LDI_2016_unica_T2_Q10_occ_3364,28.260869567,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q10LDI_2016_unica_T2_Q10,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q10LDI_2016_unica_T2_Q10_occ_3365,2.173913043,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q10LDI_2016_unica_T2_Q10,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q10LDI_2016_unica_T2_Q10_occ_3366,2.173913043,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q10LDI_2016_unica_T2_Q10,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q10LDI_2016_unica_T2_Q10_occ_3367,4.347826087,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q1LDI_2016_unica_T2_Q1,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q1LDI_2016_unica_T2_Q1_occ_3368,4.545454545,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q1LDI_2016_unica_T2_Q1,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q1LDI_2016_unica_T2_Q1_occ_3369,47.727272728,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q1LDI_2016_unica_T2_Q1,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q1LDI_2016_unica_T2_Q1_occ_3370,38.63636364,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q1LDI_2016_unica_T2_Q1,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q1LDI_2016_unica_T2_Q1_occ_3371,2.272727273,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q1LDI_2016_unica_T2_Q1,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q1LDI_2016_unica_T2_Q1_occ_3372,6.818181818,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q2LDI_2016_unica_T2_Q2,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q2LDI_2016_unica_T2_Q2_occ_3373,6.52173913,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q2LDI_2016_unica_T2_Q2,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q2LDI_2016_unica_T2_Q2_occ_3374,17.39130435,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q2LDI_2016_unica_T2_Q2,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q2LDI_2016_unica_T2_Q2_occ_3375,2.173913043,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q2LDI_2016_unica_T2_Q2,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q2LDI_2016_unica_T2_Q2_occ_3376,15.2173913,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q2LDI_2016_unica_T2_Q2,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q2LDI_2016_unica_T2_Q2_occ_3377,58.69565217,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q3LDI_2016_unica_T2_Q3,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q3LDI_2016_unica_T2_Q3_occ_3378,14.285714286000001,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q3LDI_2016_unica_T2_Q3,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q3LDI_2016_unica_T2_Q3_occ_3379,2.380952381,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q3LDI_2016_unica_T2_Q3,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q3LDI_2016_unica_T2_Q3_occ_3380,35.714285712999995,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q3LDI_2016_unica_T2_Q3,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q3LDI_2016_unica_T2_Q3_occ_3381,30.95238095,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q3LDI_2016_unica_T2_Q3,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q3LDI_2016_unica_T2_Q3_occ_3382,16.66666667,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q4LDI_2016_unica_T2_Q4,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q4LDI_2016_unica_T2_Q4_occ_3383,4.444444444,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q4LDI_2016_unica_T2_Q4,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q4LDI_2016_unica_T2_Q4_occ_3384,26.666666663999997,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q4LDI_2016_unica_T2_Q4,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q4LDI_2016_unica_T2_Q4_occ_3385,4.444444444,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q4LDI_2016_unica_T2_Q4,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q4LDI_2016_unica_T2_Q4_occ_3386,57.77777778,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q4LDI_2016_unica_T2_Q4,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q4LDI_2016_unica_T2_Q4_occ_3387,2.222222222,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q4LDI_2016_unica_T2_Q4,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q4LDI_2016_unica_T2_Q4_occ_3388,4.444444444,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q5LDI_2016_unica_T2_Q5,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q5LDI_2016_unica_T2_Q5_occ_3389,42.10526316,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q5LDI_2016_unica_T2_Q5,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q5LDI_2016_unica_T2_Q5_occ_3390,23.68421053,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q5LDI_2016_unica_T2_Q5,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q5LDI_2016_unica_T2_Q5_occ_3391,23.684210522,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q5LDI_2016_unica_T2_Q5,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q5LDI_2016_unica_T2_Q5_occ_3392,5.263157895,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q5LDI_2016_unica_T2_Q5,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q5LDI_2016_unica_T2_Q5_occ_3393,5.263157895,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q6LDI_2016_unica_T2_Q6,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q6LDI_2016_unica_T2_Q6_occ_3394,2.5,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q6LDI_2016_unica_T2_Q6,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q6LDI_2016_unica_T2_Q6_occ_3395,20,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q6LDI_2016_unica_T2_Q6,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q6LDI_2016_unica_T2_Q6_occ_3396,5,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q6LDI_2016_unica_T2_Q6,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q6LDI_2016_unica_T2_Q6_occ_3397,72.5,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q7LDI_2016_unica_T2_Q7,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q7LDI_2016_unica_T2_Q7_occ_3398,54.34782609,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q7LDI_2016_unica_T2_Q7,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q7LDI_2016_unica_T2_Q7_occ_3399,6.52173913,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q7LDI_2016_unica_T2_Q7,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q7LDI_2016_unica_T2_Q7_occ_3400,26.08695652,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q7LDI_2016_unica_T2_Q7,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q7LDI_2016_unica_T2_Q7_occ_3401,13.043478260999999,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q8LDI_2016_unica_T2_Q8,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q8LDI_2016_unica_T2_Q8_occ_3402,2.43902439,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q8LDI_2016_unica_T2_Q8,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q8LDI_2016_unica_T2_Q8_occ_3403,41.463414632,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q8LDI_2016_unica_T2_Q8,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q8LDI_2016_unica_T2_Q8_occ_3404,48.7804878,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q8LDI_2016_unica_T2_Q8,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q8LDI_2016_unica_T2_Q8_occ_3405,4.87804878,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q8LDI_2016_unica_T2_Q8,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q8LDI_2016_unica_T2_Q8_occ_3406,2.43902439,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q9LDI_2016_unica_T2_Q9,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q9LDI_2016_unica_T2_Q9_occ_3407,35.71428571,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q9LDI_2016_unica_T2_Q9,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q9LDI_2016_unica_T2_Q9_occ_3408,59.52380952,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q9LDI_2016_unica_T2_Q9,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT2Q9LDI_2016_unica_T2_Q9_occ_3409,4.761904762,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT3Q10LDI_2016_unica_T3_Q10,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT3Q10LDI_2016_unica_T3_Q10_occ_3410,8.571428571,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT3Q10LDI_2016_unica_T3_Q10,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT3Q10LDI_2016_unica_T3_Q10_occ_3411,34.285714281,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT3Q10LDI_2016_unica_T3_Q10,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT3Q10LDI_2016_unica_T3_Q10_occ_3412,5.714285714,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT3Q10LDI_2016_unica_T3_Q10,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT3Q10LDI_2016_unica_T3_Q10_occ_3413,34.28571429,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT3Q10LDI_2016_unica_T3_Q10,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT3Q10LDI_2016_unica_T3_Q10_occ_3414,17.14285714,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT3Q1LDI_2016_unica_T3_Q1,BR:PELD-ILOC:Noronha_Laje_Dois_Irmaos_2016_noronhalaje_dois_irmaos2016fundoT3Q1LDI_2016_unica_T3_Q1_occ_3415,4.347826087,Julia B Zamoner,Percentage cover,dimensionless
