eventID,occurrenceID,scientificName,analyzedBy,scientificNameID,taxonRank,organismQuantityType,basisOfRecord
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT2Q8CA_2016_FUNDO_T2_Q8,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT2Q8CA_2016_FUNDO_T2_Q8_occ_1303,Lithophylloideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT2Q8CA_2016_FUNDO_T2_Q8,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT2Q8CA_2016_FUNDO_T2_Q8_occ_1304,Dictyota,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:144086,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT2Q8CA_2016_FUNDO_T2_Q8,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT2Q8CA_2016_FUNDO_T2_Q8_occ_1305,Filamentous,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT2Q8CA_2016_FUNDO_T2_Q8,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT2Q8CA_2016_FUNDO_T2_Q8_occ_1306,Turf,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT2Q9CA_2016_FUNDO_T2_Q9,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT2Q9CA_2016_FUNDO_T2_Q9_occ_1307,Amphiroideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:368753,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT2Q9CA_2016_FUNDO_T2_Q9,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT2Q9CA_2016_FUNDO_T2_Q9_occ_1308,Lithophylloideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT2Q9CA_2016_FUNDO_T2_Q9,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT2Q9CA_2016_FUNDO_T2_Q9_occ_1309,Dictyota,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:144086,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT2Q9CA_2016_FUNDO_T2_Q9,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT2Q9CA_2016_FUNDO_T2_Q9_occ_1310,Filamentous,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT2Q9CA_2016_FUNDO_T2_Q9,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT2Q9CA_2016_FUNDO_T2_Q9_occ_1311,Siderastrea,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:204291,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT2Q9CA_2016_FUNDO_T2_Q9,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT2Q9CA_2016_FUNDO_T2_Q9_occ_1312,Turf,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q10CA_2016_FUNDO_T3_Q10,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q10CA_2016_FUNDO_T3_Q10_occ_1313,Amphiroideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:368753,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q10CA_2016_FUNDO_T3_Q10,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q10CA_2016_FUNDO_T3_Q10_occ_1314,Lithophylloideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q10CA_2016_FUNDO_T3_Q10,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q10CA_2016_FUNDO_T3_Q10_occ_1315,Dictyota,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:144086,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q10CA_2016_FUNDO_T3_Q10,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q10CA_2016_FUNDO_T3_Q10_occ_1316,Filamentous,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q10CA_2016_FUNDO_T3_Q10,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q10CA_2016_FUNDO_T3_Q10_occ_1317,Turf,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q1CA_2016_FUNDO_T3_Q1,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q1CA_2016_FUNDO_T3_Q1_occ_1318,Amphiroideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:368753,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q1CA_2016_FUNDO_T3_Q1,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q1CA_2016_FUNDO_T3_Q1_occ_1319,Lithophylloideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q1CA_2016_FUNDO_T3_Q1,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q1CA_2016_FUNDO_T3_Q1_occ_1320,Dictyota,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:144086,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q1CA_2016_FUNDO_T3_Q1,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q1CA_2016_FUNDO_T3_Q1_occ_1321,Filamentous,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q1CA_2016_FUNDO_T3_Q1,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q1CA_2016_FUNDO_T3_Q1_occ_1322,Siderastrea,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:204291,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q1CA_2016_FUNDO_T3_Q1,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q1CA_2016_FUNDO_T3_Q1_occ_1323,Turf,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q2CA_2016_FUNDO_T3_Q2,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q2CA_2016_FUNDO_T3_Q2_occ_1324,Sand gravel,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q2CA_2016_FUNDO_T3_Q2,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q2CA_2016_FUNDO_T3_Q2_occ_1325,Amphiroideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:368753,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q2CA_2016_FUNDO_T3_Q2,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q2CA_2016_FUNDO_T3_Q2_occ_1326,Lithophylloideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q2CA_2016_FUNDO_T3_Q2,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q2CA_2016_FUNDO_T3_Q2_occ_1327,Dictyota,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:144086,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q2CA_2016_FUNDO_T3_Q2,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q2CA_2016_FUNDO_T3_Q2_occ_1328,Filamentous,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q2CA_2016_FUNDO_T3_Q2,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q2CA_2016_FUNDO_T3_Q2_occ_1329,Siderastrea,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:204291,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q2CA_2016_FUNDO_T3_Q2,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q2CA_2016_FUNDO_T3_Q2_occ_1330,Turf,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q3CA_2016_FUNDO_T3_Q3,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q3CA_2016_FUNDO_T3_Q3_occ_1331,Sand gravel,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q3CA_2016_FUNDO_T3_Q3,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q3CA_2016_FUNDO_T3_Q3_occ_1332,Amphiroideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:368753,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q3CA_2016_FUNDO_T3_Q3,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q3CA_2016_FUNDO_T3_Q3_occ_1333,Lithophylloideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q3CA_2016_FUNDO_T3_Q3,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q3CA_2016_FUNDO_T3_Q3_occ_1334,Cyanobacteria,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:146537,Phylum,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q3CA_2016_FUNDO_T3_Q3,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q3CA_2016_FUNDO_T3_Q3_occ_1335,Dictyota,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:144086,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q3CA_2016_FUNDO_T3_Q3,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q3CA_2016_FUNDO_T3_Q3_occ_1336,Filamentous,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q3CA_2016_FUNDO_T3_Q3,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q3CA_2016_FUNDO_T3_Q3_occ_1337,Siderastrea,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:204291,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q3CA_2016_FUNDO_T3_Q3,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q3CA_2016_FUNDO_T3_Q3_occ_1338,Turf,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q4CA_2016_FUNDO_T3_Q4,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q4CA_2016_FUNDO_T3_Q4_occ_1339,Sand gravel,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q4CA_2016_FUNDO_T3_Q4,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q4CA_2016_FUNDO_T3_Q4_occ_1340,Amphiroideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:368753,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q4CA_2016_FUNDO_T3_Q4,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q4CA_2016_FUNDO_T3_Q4_occ_1341,Lithophylloideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q4CA_2016_FUNDO_T3_Q4,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q4CA_2016_FUNDO_T3_Q4_occ_1342,Cyanobacteria,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:146537,Phylum,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q4CA_2016_FUNDO_T3_Q4,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q4CA_2016_FUNDO_T3_Q4_occ_1343,Dictyota,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:144086,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q4CA_2016_FUNDO_T3_Q4,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q4CA_2016_FUNDO_T3_Q4_occ_1344,Filamentous,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q4CA_2016_FUNDO_T3_Q4,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q4CA_2016_FUNDO_T3_Q4_occ_1345,Montastraea cavernosa,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:287962,Species,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q4CA_2016_FUNDO_T3_Q4,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q4CA_2016_FUNDO_T3_Q4_occ_1346,Turf,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q5CA_2016_FUNDO_T3_Q5,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q5CA_2016_FUNDO_T3_Q5_occ_1347,Sand gravel,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q5CA_2016_FUNDO_T3_Q5,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q5CA_2016_FUNDO_T3_Q5_occ_1348,Amphiroideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:368753,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q5CA_2016_FUNDO_T3_Q5,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q5CA_2016_FUNDO_T3_Q5_occ_1349,Lithophylloideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q5CA_2016_FUNDO_T3_Q5,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q5CA_2016_FUNDO_T3_Q5_occ_1350,Dictyota,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:144086,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q5CA_2016_FUNDO_T3_Q5,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q5CA_2016_FUNDO_T3_Q5_occ_1351,Filamentous,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q5CA_2016_FUNDO_T3_Q5,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q5CA_2016_FUNDO_T3_Q5_occ_1352,Turf,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q6CA_2016_FUNDO_T3_Q6,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q6CA_2016_FUNDO_T3_Q6_occ_1353,Sand gravel,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q6CA_2016_FUNDO_T3_Q6,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q6CA_2016_FUNDO_T3_Q6_occ_1354,Amphiroideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:368753,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q6CA_2016_FUNDO_T3_Q6,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q6CA_2016_FUNDO_T3_Q6_occ_1355,Lithophylloideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q6CA_2016_FUNDO_T3_Q6,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q6CA_2016_FUNDO_T3_Q6_occ_1356,Dictyota,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:144086,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q6CA_2016_FUNDO_T3_Q6,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q6CA_2016_FUNDO_T3_Q6_occ_1357,Filamentous,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q6CA_2016_FUNDO_T3_Q6,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q6CA_2016_FUNDO_T3_Q6_occ_1358,Siderastrea,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:204291,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q6CA_2016_FUNDO_T3_Q6,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q6CA_2016_FUNDO_T3_Q6_occ_1359,Turf,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q7CA_2016_FUNDO_T3_Q7,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q7CA_2016_FUNDO_T3_Q7_occ_1360,Sand gravel,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q7CA_2016_FUNDO_T3_Q7,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q7CA_2016_FUNDO_T3_Q7_occ_1361,Amphiroideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:368753,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q7CA_2016_FUNDO_T3_Q7,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q7CA_2016_FUNDO_T3_Q7_occ_1362,Lithophylloideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q7CA_2016_FUNDO_T3_Q7,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q7CA_2016_FUNDO_T3_Q7_occ_1363,Filamentous,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q7CA_2016_FUNDO_T3_Q7,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q7CA_2016_FUNDO_T3_Q7_occ_1364,Siderastrea,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:204291,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q7CA_2016_FUNDO_T3_Q7,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q7CA_2016_FUNDO_T3_Q7_occ_1365,Turf,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q8CA_2016_FUNDO_T3_Q8,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q8CA_2016_FUNDO_T3_Q8_occ_1366,Sand gravel,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q8CA_2016_FUNDO_T3_Q8,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q8CA_2016_FUNDO_T3_Q8_occ_1367,Amphiroideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:368753,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q8CA_2016_FUNDO_T3_Q8,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q8CA_2016_FUNDO_T3_Q8_occ_1368,Lithophylloideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q8CA_2016_FUNDO_T3_Q8,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q8CA_2016_FUNDO_T3_Q8_occ_1369,Dictyota,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:144086,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q8CA_2016_FUNDO_T3_Q8,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q8CA_2016_FUNDO_T3_Q8_occ_1370,Filamentous,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q8CA_2016_FUNDO_T3_Q8,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q8CA_2016_FUNDO_T3_Q8_occ_1371,Siderastrea,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:204291,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q8CA_2016_FUNDO_T3_Q8,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q8CA_2016_FUNDO_T3_Q8_occ_1372,Turf,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q9CA_2016_FUNDO_T3_Q9,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q9CA_2016_FUNDO_T3_Q9_occ_1373,Sand gravel,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q9CA_2016_FUNDO_T3_Q9,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q9CA_2016_FUNDO_T3_Q9_occ_1374,Amphiroideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:368753,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q9CA_2016_FUNDO_T3_Q9,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q9CA_2016_FUNDO_T3_Q9_occ_1375,Lithophylloideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q9CA_2016_FUNDO_T3_Q9,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q9CA_2016_FUNDO_T3_Q9_occ_1376,Dictyota,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:144086,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q9CA_2016_FUNDO_T3_Q9,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016fundoT3Q9CA_2016_FUNDO_T3_Q9_occ_1377,Filamentous,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018fundoT1Q1CA_2018_FUNDO_T1_Q1,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018fundoT1Q1CA_2018_FUNDO_T1_Q1_occ_1378,Amphiroideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:368753,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018fundoT1Q1CA_2018_FUNDO_T1_Q1,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018fundoT1Q1CA_2018_FUNDO_T1_Q1_occ_1379,Lithophylloideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018fundoT1Q1CA_2018_FUNDO_T1_Q1,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018fundoT1Q1CA_2018_FUNDO_T1_Q1_occ_1380,Filamentous,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018fundoT1Q1CA_2018_FUNDO_T1_Q1,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018fundoT1Q1CA_2018_FUNDO_T1_Q1_occ_1381,Siderastrea,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:204291,Genus,Relative cover,Human observation
