Samples,Locality,Sites,Reef,Lon,Lat,Depth,calcareous.turf,crostose.coralline.algae,Millepora.alcicornis,Phallusia.nigra,Cirripedia,Jania.Amphiroa,Astrangia.Phyllangia,Areia.e.Cascalho,Cianobacterias,Desconhecido,Dictyopteris,Dictyota.sp,Incrusting.sponge,Millepora.incrusting,Mussismilia.hispida,calcareous.articulate.algae,foliaceous.algae,Palythoa.caribaeorum,Porites.astreoides,Quadrado,Sargassum.sp,Siderastrea.spp,Sombra,Agaricia.fragilis,Agaricia.humilis,Halimeda,Mussismilia.harttii,ouriço1,Bryopsis.pennata,Ascidea.colonial,Outro.hydrozoa,Parazoanthus.cf.axinellae,Champia.parvula,Millepora.sp,Muriceopsis.sulphurea,Agaricia.sp,Millepora.nitida,Porites.branneri,Porites.sp,Caulerpa.sp,Caulerpa.verticillata,Dictyopteris.plagiogramma,Massive.sponge,Montastraea.cavernosa,corticated.algae,green.filamentous.algae,Outro.crustaceo,Padina.sp,Papilate.sponge,Poliqueta,Favia.gravida,Mussismilia.leptophylla,Mussismilia.braziliensis,Outro.anthozoa,Stypopodium,Tubular.sponge,Udotea,Ventricaria.ventricosa,Caulerpa.racemosa,Estrela,Peyssonnelia,Anemona,Arborescent.sponge,Botrylloides.nigrum,Carijoa.riisei,Codium.spp,Galaxaura.sp,Gelidium.floridanum,Lobophora.variegata,Macrorhynchia.philippina,Madracis.decactis,Mussismilia.spp,ouriço2,Outra.ascidia,leathery.algae,Schizoporella.sp,Didemnum.perlucidum,Heterogorgia,Idiellana.pristis,Leptogorgia.sp,Octocoral.another,Trididemnum,Ulvophyceae,Codium.intertextum,Colpomenia.sinuosa,Palythoa.variabilis,Globular.sponge,Zoanthus.sociatus,Meandrina.brasiliensis,Outro.echinoderma,Phyllogorgia.dilatata,Plexaurella.grandiflora,Plexaurella.regia,Octhodes.secundiramea,Crinóide,Gelidiella.acerosa,Muricea.flamma,Protopalythoa,Didemnum,Ophiothela.mirabilis,Gelidiopsis,Hypnea.musciformis,Laurencia.sp,Wrangelia,Digenia.sp.,Chaetomorpha.sp,Tricleocarpa.cylindrica
Ilha das Cabras/08_IlhadasCabras_Juan_Raso_0403_GoPro2_Video2/,ilhabela,ilha_das_cabras,rocky,-45.393889,-23.830333,1-7m,0.768,0.004,0,0,0,0,0,0.14,0,0.016,0,0.02,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha das Cabras/09_IlhadasCabras_Juan_Raso_0403_GoPro2_Video3/,ilhabela,ilha_das_cabras,rocky,-45.393889,-23.830333,1-7m,0.984,0.004,0,0,0,0,0,0.004,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha das Cabras/1_IlhadasCabras_Juan_Fundo_0403_GoPro1_Video1/,ilhabela,ilha_das_cabras,rocky,-45.393889,-23.830333,8-15m,0.86,0,0,0,0,0,0,0,0,0.004,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha das Cabras/10_IlhadasCabras_Juan_Raso_0403_GoPro2_Video4/,ilhabela,ilha_das_cabras,rocky,-45.393889,-23.830333,1-7m,0.948,0,0,0,0,0,0,0.004,0,0.004,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha das Cabras/10_IlhadasCabras_Lu_0403_Fundo_GoProLu_Video2/,ilhabela,ilha_das_cabras,rocky,-45.393889,-23.830333,8-15m,0.816,0,0,0,0,0,0,0.076,0,0.02,0,0,0,0,0,0,0,0,0,0.012,0,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha das Cabras/11_IlhadasCabras_Juan_Raso_0403_GoPro2_Video5/,ilhabela,ilha_das_cabras,rocky,-45.393889,-23.830333,1-7m,0.808,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha das Cabras/11_IlhadasCabras_Lu_0403_Fundo_GoProLu_Video3/,ilhabela,ilha_das_cabras,rocky,-45.393889,-23.830333,8-15m,0.764,0,0,0,0,0,0,0.112,0,0,0,0,0.02,0,0,0,0,0,0,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha das Cabras/12_IlhadasCabras_Lu_0403_Fundo_GoProLu_Video4/,ilhabela,ilha_das_cabras,rocky,-45.393889,-23.830333,1-7m,0.632,0,0,0.02,0,0,0,0.308,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha das Cabras/12_IlhadasCabras_Lu_0403_Raso_GoProLu_Video4/,ilhabela,ilha_das_cabras,rocky,-45.393889,-23.830333,1-7m,0.704,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha das Cabras/13_IlhadasCabras_Lu_0403_Fundo_GoProRe_Video1/,ilhabela,ilha_das_cabras,rocky,-45.393889,-23.830333,8-15m,0.336,0,0,0,0,0,0,0.488,0,0,0,0,0.024,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.004,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha das Cabras/14_IlhadasCabras_Lu_0403_Fundo_GoProRe_Video2/,ilhabela,ilha_das_cabras,rocky,-45.393889,-23.830333,8-15m,0.652,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha das Cabras/15_IlhadasCabras_Lu_0403_Fundo_GoProRe_Video3/,ilhabela,ilha_das_cabras,rocky,-45.393889,-23.830333,8-15m,0.624,0,0,0,0,0,0,0.224,0,0.004,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha das Cabras/2_IlhadasCabras_Juan_Fundo_0403_GoPro1_Video2/,ilhabela,ilha_das_cabras,rocky,-45.393889,-23.830333,8-15m,0.752,0,0,0.004,0,0,0,0.112,0,0.008,0,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha das Cabras/3_IlhadasCabras_Juan_Fundo_0403_GoPro1_Video3/,ilhabela,ilha_das_cabras,rocky,-45.393889,-23.830333,8-15m,0.88,0,0,0,0,0,0,0.036,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0.028,0,0,0,0,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha das Cabras/4_IlhadasCabras_Juan_Fundo_0403_GoPro1_Video4/,ilhabela,ilha_das_cabras,rocky,-45.393889,-23.830333,8-15m,0.72,0,0,0,0,0,0,0.2,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha das Cabras/5_IlhadasCabras_Juan_Fundo_0403_GoPro2_Video1/,ilhabela,ilha_das_cabras,rocky,-45.393889,-23.830333,8-15m,0.852,0,0,0.008,0,0,0,0.004,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha das Cabras/6_IlhadasCabras_Juan_Fundo_0403_GoPro2_Video2/,ilhabela,ilha_das_cabras,rocky,-45.393889,-23.830333,8-15m,0.864,0,0,0,0,0,0,0.044,0,0.004,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0.064,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha das Cabras/7_IlhadasCabras_Juan_Fundo_0403_GoPro2_Video3/,ilhabela,ilha_das_cabras,rocky,-45.393889,-23.830333,8-15m,0.7,0,0,0,0,0,0,0.256,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha das Cabras/8_IlhadasCabras_Juan_Fundo_0403_GoPro2_Video4/,ilhabela,ilha_das_cabras,rocky,-45.393889,-23.830333,8-15m,0.784,0,0,0,0,0,0,0.144,0,0.004,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha das Cabras/9_IlhadasCabras_Lu_0403_Fundo_GoProLu_Video1/,ilhabela,ilha_das_cabras,rocky,-45.393889,-23.830333,8-15m,0.392,0,0,0,0,0,0,0.232,0,0.008,0,0,0,0,0,0,0,0,0,0.008,0,0,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portinho Sul_Alcatrazes/01_Alcatrazes_Juan_0503_GoPro2_Video1/,alcatrazes,portinho_sudoeste,rocky,-45.702491,-24.105182,1-7m,0.752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portinho Sul_Alcatrazes/01_Alcatrazes_Juan_Fundo_0503_GoPro1_Video1/,alcatrazes,portinho_sudoeste,rocky,-45.702491,-24.105182,8-15m,0.284,0,0,0,0,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portinho Sul_Alcatrazes/02_Alcatrazes_Juan_0503_GoPro2_Video2/,alcatrazes,portinho_sudoeste,rocky,-45.702491,-24.105182,1-7m,0.872,0.004,0,0,0,0,0,0.016,0,0,0,0,0,0,0.04,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portinho Sul_Alcatrazes/02_Alcatrazes_Juan_Fundo_0503_GoPro1_Video2/,alcatrazes,portinho_sudoeste,rocky,-45.702491,-24.105182,8-15m,0.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portinho Sul_Alcatrazes/03_Alcatrazes_Juan_0503_GoPro2_Video3/,alcatrazes,portinho_sudoeste,rocky,-45.702491,-24.105182,1-7m,0.776,0.14,0,0.004,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portinho Sul_Alcatrazes/03_Alcatrazes_Juan_Fundo_0503_GoPro1_Video3/,alcatrazes,portinho_sudoeste,rocky,-45.702491,-24.105182,8-15m,0.248,0.02,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portinho Sul_Alcatrazes/04_Alcatrazes_Juan_0503_GoPro2_Video4/,alcatrazes,portinho_sudoeste,rocky,-45.702491,-24.105182,1-7m,0.632,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0.14,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portinho Sul_Alcatrazes/04_Alcatrazes_Juan_Fundo_0503_GoPro1_Video4/,alcatrazes,portinho_sudoeste,rocky,-45.702491,-24.105182,8-15m,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portinho Sul_Alcatrazes/05_Alcatrazes_Juan_0503_GoPro2_Video5/,alcatrazes,portinho_sudoeste,rocky,-45.702491,-24.105182,1-7m,0.724,0.032,0,0,0,0,0,0.028,0,0,0,0,0,0,0.056,0,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portinho Sul_Alcatrazes/05_Alcatrazes_Juan_Fundo_0503_GoPro2_Video1/,alcatrazes,portinho_sudoeste,rocky,-45.702491,-24.105182,8-15m,0.24,0.016,0,0,0,0,0,0,0,0.008,0,0.004,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portinho Sul_Alcatrazes/06_Alcatrazes_Juan_0503_GoPro2_Video6/,alcatrazes,portinho_sudoeste,rocky,-45.702491,-24.105182,1-7m,0.656,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portinho Sul_Alcatrazes/06_Alcatrazes_Juan_Fundo_0503_GoPro2_Video2/,alcatrazes,portinho_sudoeste,rocky,-45.702491,-24.105182,8-15m,0.548,0.064,0,0,0,0,0,0,0,0.012,0,0.016,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portinho Sul_Alcatrazes/07_Alcatrazes_Juan_Fundo_0503_GoPro2_Video3/,alcatrazes,portinho_sudoeste,rocky,-45.702491,-24.105182,8-15m,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0,0,0,0,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portinho Sul_Alcatrazes/07_Portinho_Lu_0503_Raso_GoPro1_Video1/,alcatrazes,portinho_sudoeste,rocky,-45.702491,-24.105182,1-7m,0.68,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0,0,0.144,0,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portinho Sul_Alcatrazes/08_Alcatrazes_Juan_Fundo_0503_GoPro2_Video4/,alcatrazes,portinho_sudoeste,rocky,-45.702491,-24.105182,8-15m,0.22,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0.048,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portinho Sul_Alcatrazes/08_Portinho_Lu_0503_Raso_GoPro1_Video2/,alcatrazes,portinho_sudoeste,rocky,-45.702491,-24.105182,1-7m,0.836,0,0,0,0,0,0,0,0.028,0.004,0,0.06,0,0,0.02,0,0,0.012,0,0.036,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portinho Sul_Alcatrazes/09_Portinho_Lu_0503_Raso_GoPro1_Video3/,alcatrazes,portinho_sudoeste,rocky,-45.702491,-24.105182,1-7m,0.856,0.012,0,0,0,0,0,0,0.048,0,0,0,0.004,0,0.056,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portinho Sul_Alcatrazes/09_PortinhoSul_Lu_0503_Fundo_GoProLu_Video3-SemTamanho/,alcatrazes,portinho_sudoeste,rocky,-45.702491,-24.105182,8-15m,0.304,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.036,0,0,0,0,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0.608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portinho Sul_Alcatrazes/10_Portinho_Lu_0503_Raso_GoPro1_Video4/,alcatrazes,portinho_sudoeste,rocky,-45.702491,-24.105182,1-7m,0.244,0.012,0,0,0,0,0,0,0,0.016,0,0,0,0,0,0,0,0,0,0.052,0,0,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portinho Sul_Alcatrazes/10_PortinhoSul_Lu_0503_Fundo_GoProLu_Video4/,alcatrazes,portinho_sudoeste,rocky,-45.702491,-24.105182,8-15m,0.664,0.008,0,0,0,0,0,0,0,0.004,0,0,0,0,0.068,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0,0,0,0,0,0,0,0,0,0.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portinho Sul_Alcatrazes/11_PortinhoSul_Lu_0503_Raso_GoProLu_Video1/,alcatrazes,portinho_sudoeste,rocky,-45.702491,-24.105182,1-7m,0.616,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0.072,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0,0,0,0,0,0.284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
